Pattern, Position, Event, EventNo, Timestamp
4, 4, ERROR, 7, 1339
4, 4, ERROR, 8, 1351
4, 4, ERROR, 9, 1356
4, 4, ERROR, 10, 1378
4, 4, ERROR, 11, 1384
4, 4, SUCCESS, 0, 1393
4, 5, ERROR, 12, 121
4, 5, SUCCESS, 0, 3432
4, 6, SUCCESS, 0, 4359
4,0,PATTERN_FINISH,0,275001
5,0,PATTERN_START,0,280001
5, 1, SUCCESS, 0, 4770
5, 2, SUCCESS, 0, 3274
5, 3, SUCCESS, 0, 3625
5, 4, ERROR, 1, 1837
5, 4, ERROR, 2, 1849
5, 4, ERROR, 3, 1853
5, 4, ERROR, 4, 1868
5, 4, ERROR, 5, 1870
5, 4, ERROR, 6, 1922
5, 4, ERROR, 7, 2513
5, 4, ERROR, 8, 2530
5, 4, ERROR, 9, 2671
5, 4, ERROR, 10, 2672
5, 4, SUCCESS, 0, 4574
5, 5, SUCCESS, 0, 3937
5, 6, SUCCESS, 0, 4108
5,0,PATTERN_FINISH,0,304686
6,0,PATTERN_START,0,309686
6, 1, SUCCESS, 0, 2279
6, 2, SUCCESS, 0, 3081
6, 3, SUCCESS, 0, 2547
6, 4, ERROR, 1, 1624
6, 4, ERROR, 2, 1672
6, 4, ERROR, 3, 1680
6, 4, ERROR, 4, 2079
6, 4, ERROR, 5, 2109
6, 4, ERROR, 6, 2133
6, 4, ERROR, 7, 2136
6, 4, SUCCESS, 0, 4255
6, 5, SUCCESS, 0, 4036
6, 6, SUCCESS, 0, 4290
6,0,PATTERN_FINISH,0,330569
0,0,TASK_FINISH,0,330570

