Pattern, Position, Event, EventNo, Timestamp
4, 4, ERROR, 6, 1127
4, 4, ERROR, 7, 1131
4, 4, ERROR, 8, 1241
4, 4, SUCCESS, 0, 1266
4, 5, ERROR, 9, 28
4, 5, SUCCESS, 0, 4035
4, 6, SUCCESS, 0, 2039
4,0,PATTERN_FINISH,0,2817586
5,0,PATTERN_START,0,2822586
5, 1, SUCCESS, 0, 2348
5, 2, SUCCESS, 0, 2553
5, 3, SUCCESS, 0, 2471
5, 4, ERROR, 1, 572
5, 4, ERROR, 2, 576
5, 4, ERROR, 3, 579
5, 4, ERROR, 4, 579
5, 4, ERROR, 5, 580
5, 4, ERROR, 6, 581
5, 4, ERROR, 7, 585
5, 4, ERROR, 8, 586
5, 4, ERROR, 9, 589
5, 4, ERROR, 10, 590
5, 4, ERROR, 11, 600
5, 4, ERROR, 12, 606
5, 4, ERROR, 13, 618
5, 4, ERROR, 14, 629
5, 4, ERROR, 15, 651
5, 4, ERROR, 16, 665
5, 4, ERROR, 17, 675
5, 4, ERROR, 18, 677
5, 4, ERROR, 19, 680
5, 4, ERROR, 20, 683
5, 4, ERROR, 21, 684
5, 4, ERROR, 22, 689
5, 4, ERROR, 23, 694
5, 4, ERROR, 24, 695
5, 4, ERROR, 25, 696
5, 4, ERROR, 26, 703
5, 4, ERROR, 27, 705
5, 4, ERROR, 28, 708
5, 4, ERROR, 29, 712
5, 4, ERROR, 30, 717
5, 4, ERROR, 31, 720
5, 4, ERROR, 32, 723
5, 4, ERROR, 33, 726
5, 4, ERROR, 34, 730
5, 4, ERROR, 35, 730
5, 4, ERROR, 36, 732
5, 4, ERROR, 37, 733
5, 4, ERROR, 38, 735
5, 4, ERROR, 39, 743
5, 4, ERROR, 40, 751
5, 4, ERROR, 41, 752
5, 4, ERROR, 42, 753
5, 4, ERROR, 43, 755
5, 4, ERROR, 44, 756
5, 4, ERROR, 45, 758
5, 4, ERROR, 46, 759
5, 4, ERROR, 47, 760
5, 4, ERROR, 48, 765
5, 4, ERROR, 49, 766
5, 4, ERROR, 50, 766
5, 4, ERROR, 51, 768
5, 4, ERROR, 52, 769
5, 4, ERROR, 53, 771
5, 4, ERROR, 54, 773
5, 4, ERROR, 55, 775
5, 4, ERROR, 56, 776
5, 4, ERROR, 57, 778
5, 4, ERROR, 58, 780
5, 4, ERROR, 59, 782
5, 4, ERROR, 60, 784
5, 4, ERROR, 61, 785
5, 4, ERROR, 62, 794
5, 4, ERROR, 63, 795
5, 4, ERROR, 64, 797
5, 4, ERROR, 65, 798
5, 4, ERROR, 66, 800
5, 4, ERROR, 67, 801
5, 4, ERROR, 68, 802
5, 4, ERROR, 69, 805
5, 4, ERROR, 70, 806
5, 4, ERROR, 71, 807
5, 4, ERROR, 72, 808
5, 4, ERROR, 73, 811
5, 4, ERROR, 74, 813
5, 4, ERROR, 75, 815
5, 4, ERROR, 76, 822
5, 4, ERROR, 77, 823
5, 4, ERROR, 78, 833
5, 4, ERROR, 79, 835
5, 4, ERROR, 80, 836
5, 4, ERROR, 81, 837
5, 4, ERROR, 82, 838
5, 4, ERROR, 83, 839
5, 4, ERROR, 84, 840
5, 4, ERROR, 85, 841
5, 4, ERROR, 86, 843
5, 4, ERROR, 87, 845
5, 4, ERROR, 88, 848
5, 4, ERROR, 89, 850
5, 4, ERROR, 90, 851
5, 4, ERROR, 91, 853
5, 4, ERROR, 92, 855
5, 4, ERROR, 93, 857
5, 4, ERROR, 94, 859
5, 4, ERROR, 95, 860
5, 4, ERROR, 96, 863
5, 4, ERROR, 97, 866
5, 4, ERROR, 98, 870
5, 4, ERROR, 99, 871
5, 4, ERROR, 100, 871
5, 4, ERROR, 101, 872
5, 4, ERROR, 102, 879
5, 4, ERROR, 103, 881
5, 4, ERROR, 104, 885
5, 4, ERROR, 105, 893
5, 4, ERROR, 106, 896
5, 4, ERROR, 107, 897
5, 4, ERROR, 108, 903
5, 4, ERROR, 109, 904
5, 4, ERROR, 110, 907
5, 4, ERROR, 111, 907
5, 4, ERROR, 112, 909
5, 4, ERROR, 113, 909
5, 4, ERROR, 114, 911
5, 4, ERROR, 115, 913
5, 4, ERROR, 116, 914
5, 4, ERROR, 117, 915
5, 4, ERROR, 118, 919
5, 4, ERROR, 119, 921
5, 4, ERROR, 120, 923
5, 4, ERROR, 121, 924
5, 4, ERROR, 122, 925
5, 4, ERROR, 123, 927
5, 4, ERROR, 124, 928
5, 4, ERROR, 125, 935
5, 4, ERROR, 126, 940
5, 4, ERROR, 127, 944
5, 4, ERROR, 128, 946
5, 4, ERROR, 129, 947
5, 4, ERROR, 130, 947
5, 4, ERROR, 131, 953
5, 4, ERROR, 132, 958
5, 4, ERROR, 133, 960
5, 4, ERROR, 134, 969
5, 4, ERROR, 135, 979
5, 4, ERROR, 136, 980
5, 4, ERROR, 137, 986
5, 4, ERROR, 138, 989
5, 4, ERROR, 139, 990
5, 4, ERROR, 140, 993
5, 4, ERROR, 141, 996
5, 4, ERROR, 142, 997
5, 4, ERROR, 143, 998
5, 4, ERROR, 144, 1001
5, 4, ERROR, 145, 1006
5, 4, ERROR, 146, 1012
5, 4, ERROR, 147, 1013
5, 4, ERROR, 148, 1014
5, 4, ERROR, 149, 1016
5, 4, ERROR, 150, 1018
5, 4, ERROR, 151, 1019
5, 4, ERROR, 152, 1020
5, 4, ERROR, 153, 1023
5, 4, ERROR, 154, 1024
5, 4, ERROR, 155, 1026
5, 4, ERROR, 156, 1028
5, 4, ERROR, 157, 1030
5, 4, ERROR, 158, 1032
5, 4, ERROR, 159, 1034
5, 4, ERROR, 160, 1036
5, 4, ERROR, 161, 1039
5, 4, ERROR, 162, 1041
5, 4, ERROR, 163, 1042
5, 4, ERROR, 164, 1045
5, 4, ERROR, 165, 1046
5, 4, ERROR, 166, 1048
5, 4, ERROR, 167, 1050
5, 4, ERROR, 168, 1052
5, 4, ERROR, 169, 1055
5, 4, ERROR, 170, 1057
5, 4, ERROR, 171, 1058
5, 4, ERROR, 172, 1062
5, 4, ERROR, 173, 1065
5, 4, ERROR, 174, 1066
5, 4, ERROR, 175, 1067
5, 4, ERROR, 176, 1070
5, 4, ERROR, 177, 1074
5, 4, ERROR, 178, 1076
5, 4, ERROR, 179, 1077
5, 4, ERROR, 180, 1079
5, 4, ERROR, 181, 1080
5, 4, ERROR, 182, 1081
5, 4, ERROR, 183, 1083
5, 4, ERROR, 184, 1086
5, 4, ERROR, 185, 1090
5, 4, ERROR, 186, 1093
5, 4, ERROR, 187, 1094
5, 4, ERROR, 188, 1095
5, 4, ERROR, 189, 1101
5, 4, ERROR, 190, 1102
5, 4, ERROR, 191, 1105
5, 4, ERROR, 192, 1106
5, 4, ERROR, 193, 1107
5, 4, ERROR, 194, 1108
5, 4, ERROR, 195, 1109
5, 4, ERROR, 196, 1116
5, 4, ERROR, 197, 1117
5, 4, ERROR, 198, 1118
5, 4, ERROR, 199, 1119
5, 4, ERROR, 200, 1121
5, 4, ERROR, 201, 1123
5, 4, ERROR, 202, 1124
5, 4, ERROR, 203, 1126
5, 4, ERROR, 204, 1127
5, 4, ERROR, 205, 1130
5, 4, ERROR, 206, 1131
5, 4, ERROR, 207, 1135
5, 4, ERROR, 208, 1136
5, 4, ERROR, 209, 1140
5, 4, ERROR, 210, 1141
5, 4, ERROR, 211, 1142
5, 4, ERROR, 212, 1144
5, 4, ERROR, 213, 1147
5, 4, ERROR, 214, 1149
5, 4, ERROR, 215, 1151
5, 4, ERROR, 216, 1152
5, 4, ERROR, 217, 1155
5, 4, SUCCESS, 0, 1948
5, 5, SUCCESS, 0, 2140
5, 6, SUCCESS, 0, 4100
5,0,PATTERN_FINISH,0,2838542
6,0,PATTERN_START,0,2843542
6, 1, SUCCESS, 0, 3159
6, 2, SUCCESS, 0, 3231
6, 3, SUCCESS, 0, 3449
6, 4, SUCCESS, 0, 2804
6, 5, SUCCESS, 0, 2796
6, 6, ERROR, 1, 1849
6, 6, ERROR, 2, 1860
6, 6, ERROR, 3, 1861
6, 6, ERROR, 4, 1869
6, 6, SUCCESS, 0, 2631
6,0,PATTERN_FINISH,0,2862007
0,0,TASK_FINISH,0,2862007
